technology,region,energy_system_scenario,freight_demand_scenario,year,freight_ton_mile_travel
catenary,california,net_zero_2050,population_shift,2040,1.57E+11
catenary,north_east,net_zero_2050,increase_maritime,2040,1.78E+11
catenary,middle_atlantic,net_zero_2050,increase_maritime,2040,1.56E+11
catenary,south_east,net_zero_2050,increase_maritime,2040,1.55E+11
catenary,north_central,net_zero_2050,increase_maritime,2040,1.56E+11
catenary,central,net_zero_2050,increase_maritime,2040,1.83E+11
catenary,texas,net_zero_2050,increase_maritime,2040,1.92E+11
catenary,north_west,net_zero_2050,increase_maritime,2040,1.46E+11
catenary,south_west,net_zero_2050,increase_maritime,2040,1.80E+11
catenary,california,net_zero_2050,increase_maritime,2040,1.66E+11
diesel,north_east,business_as_usual,business_as_usual,2045,1.75E+11
diesel,middle_atlantic,business_as_usual,business_as_usual,2045,2.12E+11
diesel,south_east,business_as_usual,business_as_usual,2045,2.09E+11
diesel,north_central,business_as_usual,business_as_usual,2045,1.51E+11
diesel,central,business_as_usual,business_as_usual,2045,1.69E+11
diesel,texas,business_as_usual,business_as_usual,2045,1.87E+11
diesel,north_west,business_as_usual,business_as_usual,2045,1.90E+11
diesel,south_west,business_as_usual,business_as_usual,2045,1.88E+11
diesel,california,business_as_usual,business_as_usual,2045,1.53E+11
diesel,north_east,business_as_usual,agricultual_production_shift,2045,1.65E+11
diesel,middle_atlantic,business_as_usual,agricultual_production_shift,2045,1.52E+11
diesel,south_east,business_as_usual,agricultual_production_shift,2045,1.63E+11
diesel,north_central,business_as_usual,agricultual_production_shift,2045,1.73E+11
diesel,central,business_as_usual,agricultual_production_shift,2045,1.95E+11
diesel,texas,business_as_usual,agricultual_production_shift,2045,1.96E+11
diesel,north_west,business_as_usual,agricultual_production_shift,2045,1.52E+11
diesel,south_west,business_as_usual,agricultual_production_shift,2045,1.47E+11
diesel,california,business_as_usual,agricultual_production_shift,2045,1.47E+11
diesel,north_east,business_as_usual,decrease_agricultual_production,2045,1.82E+11
diesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2045,1.98E+11
diesel,south_east,business_as_usual,decrease_agricultual_production,2045,1.46E+11
diesel,north_central,business_as_usual,decrease_agricultual_production,2045,1.57E+11
diesel,central,business_as_usual,decrease_agricultual_production,2045,1.55E+11
diesel,texas,business_as_usual,decrease_agricultual_production,2045,1.57E+11
diesel,north_west,business_as_usual,decrease_agricultual_production,2045,1.51E+11
diesel,south_west,business_as_usual,decrease_agricultual_production,2045,1.64E+11
diesel,california,business_as_usual,decrease_agricultual_production,2045,1.89E+11
diesel,north_east,business_as_usual,population_shift,2045,1.45E+11
diesel,middle_atlantic,business_as_usual,population_shift,2045,2.01E+11
diesel,south_east,business_as_usual,population_shift,2045,2.07E+11
diesel,north_central,business_as_usual,population_shift,2045,1.45E+11
diesel,central,business_as_usual,population_shift,2045,1.45E+11
diesel,texas,business_as_usual,population_shift,2045,1.75E+11
diesel,north_west,business_as_usual,population_shift,2045,1.70E+11
diesel,south_west,business_as_usual,population_shift,2045,1.76E+11
diesel,california,business_as_usual,population_shift,2045,1.68E+11
diesel,north_east,business_as_usual,increase_maritime,2045,1.78E+11
diesel,middle_atlantic,business_as_usual,increase_maritime,2045,1.91E+11
diesel,south_east,business_as_usual,increase_maritime,2045,1.56E+11
diesel,north_central,business_as_usual,increase_maritime,2045,1.80E+11
diesel,central,business_as_usual,increase_maritime,2045,1.80E+11
diesel,texas,business_as_usual,increase_maritime,2045,1.63E+11
diesel,north_west,business_as_usual,increase_maritime,2045,1.75E+11
diesel,south_west,business_as_usual,increase_maritime,2045,1.75E+11
diesel,california,business_as_usual,increase_maritime,2045,1.44E+11
diesel,north_east,50%_reduction_2050,business_as_usual,2045,1.90E+11
diesel,middle_atlantic,50%_reduction_2050,business_as_usual,2045,1.90E+11
diesel,south_east,50%_reduction_2050,business_as_usual,2045,1.64E+11
diesel,north_central,50%_reduction_2050,business_as_usual,2045,1.48E+11
diesel,central,50%_reduction_2050,business_as_usual,2045,1.46E+11
diesel,texas,50%_reduction_2050,business_as_usual,2045,1.68E+11
diesel,north_west,50%_reduction_2050,business_as_usual,2045,1.72E+11
diesel,south_west,50%_reduction_2050,business_as_usual,2045,1.89E+11
diesel,california,50%_reduction_2050,business_as_usual,2045,1.69E+11
diesel,north_east,50%_reduction_2050,agricultual_production_shift,2045,1.45E+11
diesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2045,1.80E+11
diesel,south_east,50%_reduction_2050,agricultual_production_shift,2045,1.85E+11
diesel,north_central,50%_reduction_2050,agricultual_production_shift,2045,1.94E+11
diesel,central,50%_reduction_2050,agricultual_production_shift,2045,2.14E+11
diesel,texas,50%_reduction_2050,agricultual_production_shift,2045,1.89E+11
diesel,north_west,50%_reduction_2050,agricultual_production_shift,2045,1.86E+11
diesel,south_west,50%_reduction_2050,agricultual_production_shift,2045,1.89E+11
diesel,california,50%_reduction_2050,agricultual_production_shift,2045,2.13E+11
diesel,north_east,50%_reduction_2050,decrease_agricultual_production,2045,1.65E+11
diesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2045,1.73E+11
diesel,south_east,50%_reduction_2050,decrease_agricultual_production,2045,1.99E+11
diesel,north_central,50%_reduction_2050,decrease_agricultual_production,2045,2.00E+11
diesel,central,50%_reduction_2050,decrease_agricultual_production,2045,1.57E+11
diesel,texas,50%_reduction_2050,decrease_agricultual_production,2045,1.51E+11
diesel,north_west,50%_reduction_2050,decrease_agricultual_production,2045,2.06E+11
diesel,south_west,50%_reduction_2050,decrease_agricultual_production,2045,2.13E+11
diesel,california,50%_reduction_2050,decrease_agricultual_production,2045,1.45E+11
diesel,north_east,50%_reduction_2050,population_shift,2045,1.67E+11
diesel,middle_atlantic,50%_reduction_2050,population_shift,2045,1.70E+11
diesel,south_east,50%_reduction_2050,population_shift,2045,1.59E+11
diesel,north_central,50%_reduction_2050,population_shift,2045,1.44E+11
diesel,central,50%_reduction_2050,population_shift,2045,1.76E+11
diesel,texas,50%_reduction_2050,population_shift,2045,1.54E+11
diesel,north_west,50%_reduction_2050,population_shift,2045,1.88E+11
diesel,south_west,50%_reduction_2050,population_shift,2045,1.59E+11
diesel,california,50%_reduction_2050,population_shift,2045,2.04E+11
diesel,north_east,50%_reduction_2050,increase_maritime,2045,1.81E+11
diesel,middle_atlantic,50%_reduction_2050,increase_maritime,2045,1.92E+11
diesel,south_east,50%_reduction_2050,increase_maritime,2045,1.55E+11
diesel,north_central,50%_reduction_2050,increase_maritime,2045,1.65E+11
diesel,central,50%_reduction_2050,increase_maritime,2045,2.00E+11
diesel,texas,50%_reduction_2050,increase_maritime,2045,1.77E+11
diesel,north_west,50%_reduction_2050,increase_maritime,2045,1.84E+11
diesel,south_west,50%_reduction_2050,increase_maritime,2045,1.97E+11
diesel,california,50%_reduction_2050,increase_maritime,2045,1.89E+11
diesel,north_east,net_zero_2050,business_as_usual,2045,1.80E+11
diesel,middle_atlantic,net_zero_2050,business_as_usual,2045,1.50E+11
diesel,south_east,net_zero_2050,business_as_usual,2045,1.71E+11
diesel,north_central,net_zero_2050,business_as_usual,2045,1.49E+11
diesel,central,net_zero_2050,business_as_usual,2045,1.59E+11
diesel,texas,net_zero_2050,business_as_usual,2045,1.93E+11
diesel,north_west,net_zero_2050,business_as_usual,2045,1.54E+11
diesel,south_west,net_zero_2050,business_as_usual,2045,1.59E+11
diesel,california,net_zero_2050,business_as_usual,2045,1.71E+11
diesel,north_east,net_zero_2050,agricultual_production_shift,2045,1.70E+11
diesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2045,1.94E+11
diesel,south_east,net_zero_2050,agricultual_production_shift,2045,1.50E+11
diesel,north_central,net_zero_2050,agricultual_production_shift,2045,1.83E+11
diesel,central,net_zero_2050,agricultual_production_shift,2045,2.07E+11
diesel,texas,net_zero_2050,agricultual_production_shift,2045,1.50E+11
diesel,north_west,net_zero_2050,agricultual_production_shift,2045,2.01E+11
diesel,south_west,net_zero_2050,agricultual_production_shift,2045,2.11E+11
diesel,california,net_zero_2050,agricultual_production_shift,2045,1.70E+11
diesel,north_east,net_zero_2050,decrease_agricultual_production,2045,1.61E+11
diesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2045,1.72E+11
diesel,south_east,net_zero_2050,decrease_agricultual_production,2045,1.52E+11
diesel,north_central,net_zero_2050,decrease_agricultual_production,2045,2.08E+11
diesel,central,net_zero_2050,decrease_agricultual_production,2045,1.88E+11
diesel,texas,net_zero_2050,decrease_agricultual_production,2045,2.05E+11
diesel,north_west,net_zero_2050,decrease_agricultual_production,2045,1.85E+11
diesel,south_west,net_zero_2050,decrease_agricultual_production,2045,1.55E+11
diesel,california,net_zero_2050,decrease_agricultual_production,2045,1.80E+11
diesel,north_east,net_zero_2050,population_shift,2045,2.08E+11
diesel,middle_atlantic,net_zero_2050,population_shift,2045,2.06E+11
diesel,south_east,net_zero_2050,population_shift,2045,1.80E+11
diesel,north_central,net_zero_2050,population_shift,2045,1.64E+11
diesel,central,net_zero_2050,population_shift,2045,2.07E+11
diesel,texas,net_zero_2050,population_shift,2045,1.94E+11
diesel,north_west,net_zero_2050,population_shift,2045,1.44E+11
diesel,south_west,net_zero_2050,population_shift,2045,1.97E+11
diesel,california,net_zero_2050,population_shift,2045,1.65E+11
diesel,north_east,net_zero_2050,increase_maritime,2045,1.60E+11
diesel,middle_atlantic,net_zero_2050,increase_maritime,2045,1.92E+11
diesel,south_east,net_zero_2050,increase_maritime,2045,1.77E+11
diesel,north_central,net_zero_2050,increase_maritime,2045,2.14E+11
diesel,central,net_zero_2050,increase_maritime,2045,1.45E+11
diesel,texas,net_zero_2050,increase_maritime,2045,2.08E+11
diesel,north_west,net_zero_2050,increase_maritime,2045,2.00E+11
diesel,south_west,net_zero_2050,increase_maritime,2045,2.04E+11
diesel,california,net_zero_2050,increase_maritime,2045,1.79E+11
biodiesel,north_east,business_as_usual,business_as_usual,2045,1.86E+11
biodiesel,middle_atlantic,business_as_usual,business_as_usual,2045,1.67E+11
biodiesel,south_east,business_as_usual,business_as_usual,2045,1.94E+11
biodiesel,north_central,business_as_usual,business_as_usual,2045,1.80E+11
biodiesel,central,business_as_usual,business_as_usual,2045,2.02E+11
biodiesel,texas,business_as_usual,business_as_usual,2045,1.47E+11
biodiesel,north_west,business_as_usual,business_as_usual,2045,1.79E+11
biodiesel,south_west,business_as_usual,business_as_usual,2045,1.52E+11
biodiesel,california,business_as_usual,business_as_usual,2045,2.13E+11
biodiesel,north_east,business_as_usual,agricultual_production_shift,2045,1.78E+11
biodiesel,middle_atlantic,business_as_usual,agricultual_production_shift,2045,1.65E+11
biodiesel,south_east,business_as_usual,agricultual_production_shift,2045,1.48E+11
biodiesel,north_central,business_as_usual,agricultual_production_shift,2045,2.02E+11
biodiesel,central,business_as_usual,agricultual_production_shift,2045,2.11E+11
biodiesel,texas,business_as_usual,agricultual_production_shift,2045,2.06E+11
biodiesel,north_west,business_as_usual,agricultual_production_shift,2045,2.03E+11
biodiesel,south_west,business_as_usual,agricultual_production_shift,2045,2.07E+11
biodiesel,california,business_as_usual,agricultual_production_shift,2045,1.75E+11
biodiesel,north_east,business_as_usual,decrease_agricultual_production,2045,1.89E+11
biodiesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2045,2.04E+11
biodiesel,south_east,business_as_usual,decrease_agricultual_production,2045,1.57E+11
biodiesel,north_central,business_as_usual,decrease_agricultual_production,2045,2.13E+11
biodiesel,central,business_as_usual,decrease_agricultual_production,2045,1.86E+11
biodiesel,texas,business_as_usual,decrease_agricultual_production,2045,1.55E+11
biodiesel,north_west,business_as_usual,decrease_agricultual_production,2045,1.78E+11
biodiesel,south_west,business_as_usual,decrease_agricultual_production,2045,1.47E+11
biodiesel,california,business_as_usual,decrease_agricultual_production,2045,1.71E+11
biodiesel,north_east,business_as_usual,population_shift,2045,1.96E+11
biodiesel,middle_atlantic,business_as_usual,population_shift,2045,1.60E+11
biodiesel,south_east,business_as_usual,population_shift,2045,1.73E+11
biodiesel,north_central,business_as_usual,population_shift,2045,1.68E+11
biodiesel,central,business_as_usual,population_shift,2045,1.54E+11
biodiesel,texas,business_as_usual,population_shift,2045,1.92E+11
biodiesel,north_west,business_as_usual,population_shift,2045,1.44E+11
biodiesel,south_west,business_as_usual,population_shift,2045,1.52E+11
biodiesel,california,business_as_usual,population_shift,2045,2.06E+11
biodiesel,north_east,business_as_usual,increase_maritime,2045,1.82E+11
biodiesel,middle_atlantic,business_as_usual,increase_maritime,2045,1.49E+11
biodiesel,south_east,business_as_usual,increase_maritime,2045,2.15E+11
biodiesel,north_central,business_as_usual,increase_maritime,2045,1.58E+11
biodiesel,central,business_as_usual,increase_maritime,2045,2.01E+11
biodiesel,texas,business_as_usual,increase_maritime,2045,1.54E+11
biodiesel,north_west,business_as_usual,increase_maritime,2045,1.79E+11
biodiesel,south_west,business_as_usual,increase_maritime,2045,1.57E+11
biodiesel,california,business_as_usual,increase_maritime,2045,2.09E+11
biodiesel,north_east,50%_reduction_2050,business_as_usual,2045,1.81E+11
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2045,1.84E+11
biodiesel,south_east,50%_reduction_2050,business_as_usual,2045,1.73E+11
biodiesel,north_central,50%_reduction_2050,business_as_usual,2045,1.80E+11
biodiesel,central,50%_reduction_2050,business_as_usual,2045,1.99E+11
biodiesel,texas,50%_reduction_2050,business_as_usual,2045,1.98E+11
biodiesel,north_west,50%_reduction_2050,business_as_usual,2045,1.44E+11
biodiesel,south_west,50%_reduction_2050,business_as_usual,2045,1.85E+11
biodiesel,california,50%_reduction_2050,business_as_usual,2045,1.44E+11
biodiesel,north_east,50%_reduction_2050,agricultual_production_shift,2045,1.55E+11
biodiesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2045,1.78E+11
biodiesel,south_east,50%_reduction_2050,agricultual_production_shift,2045,1.63E+11
biodiesel,north_central,50%_reduction_2050,agricultual_production_shift,2045,2.12E+11
biodiesel,central,50%_reduction_2050,agricultual_production_shift,2045,1.62E+11
