technology,region,energy_system_scenario,freight_demand_scenario,year,number_of_locomotives,number_of_powertrains,number_of_tender_cars,number_of_freight_cars,cost_per_locomotive ($),cost_per_powertrain ($),cost_per_tender_car ($),cost_per_freight_car ($),train_O&M_cost ($/year)
hydrogen,south_east,50%_reduction_2050,increase_maritime,2040,2874,2874,2874,220747,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,50%_reduction_2050,increase_maritime,2040,2313,2313,2313,213035,3500000,3870000,190000,125000,17600000000
hydrogen,central,50%_reduction_2050,increase_maritime,2040,2270,2270,2270,152473,3500000,3870000,190000,125000,17600000000
hydrogen,texas,50%_reduction_2050,increase_maritime,2040,2569,2569,2569,208930,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,50%_reduction_2050,increase_maritime,2040,2590,2590,2590,222510,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,50%_reduction_2050,increase_maritime,2040,2561,2561,2561,161896,3500000,3870000,190000,125000,17600000000
hydrogen,california,50%_reduction_2050,increase_maritime,2040,2262,2262,2262,204779,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,business_as_usual,2040,2248,2248,2248,158477,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,business_as_usual,2040,2234,2234,2234,200609,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,business_as_usual,2040,2697,2697,2697,220583,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,business_as_usual,2040,2631,2631,2631,187151,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,business_as_usual,2040,2700,2700,2700,168040,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,business_as_usual,2040,3018,3018,3018,168937,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,business_as_usual,2040,2300,2300,2300,155417,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,business_as_usual,2040,2903,2903,2903,168979,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,business_as_usual,2040,2277,2277,2277,185532,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,agricultual_production_shift,2040,2871,2871,2871,192286,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,agricultual_production_shift,2040,2259,2259,2259,204203,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,agricultual_production_shift,2040,2744,2744,2744,167961,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,agricultual_production_shift,2040,2583,2583,2583,191990,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,agricultual_production_shift,2040,2869,2869,2869,201286,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,agricultual_production_shift,2040,2236,2236,2236,206774,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,agricultual_production_shift,2040,3229,3229,3229,173237,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,agricultual_production_shift,2040,2534,2534,2534,151289,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,agricultual_production_shift,2040,2521,2521,2521,218116,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,decrease_agricultual_production,2040,3147,3147,3147,212321,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,decrease_agricultual_production,2040,2286,2286,2286,216786,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,decrease_agricultual_production,2040,2568,2568,2568,199963,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,decrease_agricultual_production,2040,2969,2969,2969,219144,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,decrease_agricultual_production,2040,2953,2953,2953,188888,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,decrease_agricultual_production,2040,2228,2228,2228,208269,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,decrease_agricultual_production,2040,2792,2792,2792,195316,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,decrease_agricultual_production,2040,2616,2616,2616,180899,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,decrease_agricultual_production,2040,2717,2717,2717,149823,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,population_shift,2040,2226,2226,2226,219100,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,population_shift,2040,2632,2632,2632,204878,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,population_shift,2040,2638,2638,2638,169576,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,population_shift,2040,3015,3015,3015,154129,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,population_shift,2040,2913,2913,2913,198801,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,population_shift,2040,2434,2434,2434,204698,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,population_shift,2040,2406,2406,2406,185493,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,population_shift,2040,3257,3257,3257,203754,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,population_shift,2040,2517,2517,2517,209306,3500000,3870000,190000,125000,17600000000
hydrogen,north_east,net_zero_2050,increase_maritime,2040,2573,2573,2573,178122,3500000,3870000,190000,125000,17600000000
hydrogen,middle_atlantic,net_zero_2050,increase_maritime,2040,2204,2204,2204,206345,3500000,3870000,190000,125000,17600000000
hydrogen,south_east,net_zero_2050,increase_maritime,2040,2714,2714,2714,177695,3500000,3870000,190000,125000,17600000000
hydrogen,north_central,net_zero_2050,increase_maritime,2040,2592,2592,2592,219510,3500000,3870000,190000,125000,17600000000
hydrogen,central,net_zero_2050,increase_maritime,2040,3098,3098,3098,207559,3500000,3870000,190000,125000,17600000000
hydrogen,texas,net_zero_2050,increase_maritime,2040,2814,2814,2814,203826,3500000,3870000,190000,125000,17600000000
hydrogen,north_west,net_zero_2050,increase_maritime,2040,2907,2907,2907,164577,3500000,3870000,190000,125000,17600000000
hydrogen,south_west,net_zero_2050,increase_maritime,2040,2445,2445,2445,222695,3500000,3870000,190000,125000,17600000000
hydrogen,california,net_zero_2050,increase_maritime,2040,2808,2808,2808,190717,3500000,3870000,190000,125000,17600000000
battery,north_east,business_as_usual,business_as_usual,2040,3033,3033,9099,186458,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,business_as_usual,business_as_usual,2040,3155,3155,9465,180691,3500000,4000000,190000,125000,8600000000
battery,south_east,business_as_usual,business_as_usual,2040,2281,2281,6843,194782,3500000,4000000,190000,125000,8600000000
battery,north_central,business_as_usual,business_as_usual,2040,2448,2448,7344,151658,3500000,4000000,190000,125000,8600000000
battery,central,business_as_usual,business_as_usual,2040,2464,2464,7392,160844,3500000,4000000,190000,125000,8600000000
battery,texas,business_as_usual,business_as_usual,2040,2886,2886,8658,166438,3500000,4000000,190000,125000,8600000000
battery,north_west,business_as_usual,business_as_usual,2040,2764,2764,8292,212718,3500000,4000000,190000,125000,8600000000
battery,south_west,business_as_usual,business_as_usual,2040,2423,2423,7269,154353,3500000,4000000,190000,125000,8600000000
battery,california,business_as_usual,business_as_usual,2040,2640,2640,7920,180123,3500000,4000000,190000,125000,8600000000
battery,north_east,business_as_usual,agricultual_production_shift,2040,2801,2801,8403,198591,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,business_as_usual,agricultual_production_shift,2040,2417,2417,7251,179291,3500000,4000000,190000,125000,8600000000
battery,south_east,business_as_usual,agricultual_production_shift,2040,2763,2763,8289,164288,3500000,4000000,190000,125000,8600000000
battery,north_central,business_as_usual,agricultual_production_shift,2040,2668,2668,8004,215034,3500000,4000000,190000,125000,8600000000
battery,central,business_as_usual,agricultual_production_shift,2040,2885,2885,8655,164888,3500000,4000000,190000,125000,8600000000
battery,texas,business_as_usual,agricultual_production_shift,2040,2828,2828,8484,192731,3500000,4000000,190000,125000,8600000000
battery,north_west,business_as_usual,agricultual_production_shift,2040,2296,2296,6888,170406,3500000,4000000,190000,125000,8600000000
battery,south_west,business_as_usual,agricultual_production_shift,2040,2887,2887,8661,216996,3500000,4000000,190000,125000,8600000000
battery,california,business_as_usual,agricultual_production_shift,2040,2318,2318,6954,213789,3500000,4000000,190000,125000,8600000000
battery,north_east,business_as_usual,decrease_agricultual_production,2040,3190,3190,9570,222930,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,business_as_usual,decrease_agricultual_production,2040,2975,2975,8925,183202,3500000,4000000,190000,125000,8600000000
battery,south_east,business_as_usual,decrease_agricultual_production,2040,2307,2307,6921,200492,3500000,4000000,190000,125000,8600000000
battery,north_central,business_as_usual,decrease_agricultual_production,2040,2914,2914,8742,163908,3500000,4000000,190000,125000,8600000000
battery,central,business_as_usual,decrease_agricultual_production,2040,2820,2820,8460,200405,3500000,4000000,190000,125000,8600000000
battery,texas,business_as_usual,decrease_agricultual_production,2040,2844,2844,8532,216958,3500000,4000000,190000,125000,8600000000
battery,north_west,business_as_usual,decrease_agricultual_production,2040,2563,2563,7689,199844,3500000,4000000,190000,125000,8600000000
battery,south_west,business_as_usual,decrease_agricultual_production,2040,2235,2235,6705,177646,3500000,4000000,190000,125000,8600000000
battery,california,business_as_usual,decrease_agricultual_production,2040,2334,2334,7002,189650,3500000,4000000,190000,125000,8600000000
battery,north_east,business_as_usual,population_shift,2040,3206,3206,9618,211246,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,business_as_usual,population_shift,2040,2512,2512,7536,193174,3500000,4000000,190000,125000,8600000000
battery,south_east,business_as_usual,population_shift,2040,3162,3162,9486,202367,3500000,4000000,190000,125000,8600000000
battery,north_central,business_as_usual,population_shift,2040,2868,2868,8604,150394,3500000,4000000,190000,125000,8600000000
battery,central,business_as_usual,population_shift,2040,2688,2688,8064,173414,3500000,4000000,190000,125000,8600000000
battery,texas,business_as_usual,population_shift,2040,3132,3132,9396,191417,3500000,4000000,190000,125000,8600000000
battery,north_west,business_as_usual,population_shift,2040,2678,2678,8034,171376,3500000,4000000,190000,125000,8600000000
battery,south_west,business_as_usual,population_shift,2040,2394,2394,7182,183160,3500000,4000000,190000,125000,8600000000
battery,california,business_as_usual,population_shift,2040,2620,2620,7860,219133,3500000,4000000,190000,125000,8600000000
battery,north_east,business_as_usual,increase_maritime,2040,2995,2995,8985,179067,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,business_as_usual,increase_maritime,2040,2546,2546,7638,212946,3500000,4000000,190000,125000,8600000000
battery,south_east,business_as_usual,increase_maritime,2040,2822,2822,8466,180160,3500000,4000000,190000,125000,8600000000
battery,north_central,business_as_usual,increase_maritime,2040,2839,2839,8517,197555,3500000,4000000,190000,125000,8600000000
battery,central,business_as_usual,increase_maritime,2040,3066,3066,9198,202148,3500000,4000000,190000,125000,8600000000
battery,texas,business_as_usual,increase_maritime,2040,2320,2320,6960,207692,3500000,4000000,190000,125000,8600000000
battery,north_west,business_as_usual,increase_maritime,2040,3100,3100,9300,212829,3500000,4000000,190000,125000,8600000000
battery,south_west,business_as_usual,increase_maritime,2040,2586,2586,7758,199276,3500000,4000000,190000,125000,8600000000
battery,california,business_as_usual,increase_maritime,2040,2210,2210,6630,211652,3500000,4000000,190000,125000,8600000000
battery,north_east,50%_reduction_2050,business_as_usual,2040,2575,2575,7725,208762,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,50%_reduction_2050,business_as_usual,2040,3008,3008,9024,166323,3500000,4000000,190000,125000,8600000000
battery,south_east,50%_reduction_2050,business_as_usual,2040,2850,2850,8550,171583,3500000,4000000,190000,125000,8600000000
battery,north_central,50%_reduction_2050,business_as_usual,2040,2632,2632,7896,181708,3500000,4000000,190000,125000,8600000000
battery,central,50%_reduction_2050,business_as_usual,2040,2341,2341,7023,159840,3500000,4000000,190000,125000,8600000000
battery,texas,50%_reduction_2050,business_as_usual,2040,2978,2978,8934,180633,3500000,4000000,190000,125000,8600000000
battery,north_west,50%_reduction_2050,business_as_usual,2040,2652,2652,7956,212781,3500000,4000000,190000,125000,8600000000
battery,south_west,50%_reduction_2050,business_as_usual,2040,2398,2398,7194,210827,3500000,4000000,190000,125000,8600000000
battery,california,50%_reduction_2050,business_as_usual,2040,2662,2662,7986,158947,3500000,4000000,190000,125000,8600000000
battery,north_east,50%_reduction_2050,agricultual_production_shift,2040,3260,3260,9780,155603,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2040,2425,2425,7275,157913,3500000,4000000,190000,125000,8600000000
battery,south_east,50%_reduction_2050,agricultual_production_shift,2040,2925,2925,8775,207064,3500000,4000000,190000,125000,8600000000
battery,north_central,50%_reduction_2050,agricultual_production_shift,2040,3199,3199,9597,197254,3500000,4000000,190000,125000,8600000000
battery,central,50%_reduction_2050,agricultual_production_shift,2040,3130,3130,9390,154763,3500000,4000000,190000,125000,8600000000
battery,texas,50%_reduction_2050,agricultual_production_shift,2040,2636,2636,7908,196249,3500000,4000000,190000,125000,8600000000
battery,north_west,50%_reduction_2050,agricultual_production_shift,2040,2342,2342,7026,209428,3500000,4000000,190000,125000,8600000000
battery,south_west,50%_reduction_2050,agricultual_production_shift,2040,2359,2359,7077,177608,3500000,4000000,190000,125000,8600000000
battery,california,50%_reduction_2050,agricultual_production_shift,2040,2287,2287,6861,193868,3500000,4000000,190000,125000,8600000000
battery,north_east,50%_reduction_2050,decrease_agricultual_production,2040,2306,2306,6918,179039,3500000,4000000,190000,125000,8600000000
battery,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2040,2809,2809,8427,199506,3500000,4000000,190000,125000,8600000000
battery,south_east,50%_reduction_2050,decrease_agricultual_production,2040,2249,2249,6747,189860,3500000,4000000,190000,125000,8600000000
battery,north_central,50%_reduction_2050,decrease_agricultual_production,2040,2406,2406,7218,185501,3500000,4000000,190000,125000,8600000000
battery,central,50%_reduction_2050,decrease_agricultual_production,2040,2683,2683,8049,221345,3500000,4000000,190000,125000,8600000000
