technology,region,energy_system_scenario,freight_demand_scenario,year,number_of_charging_stations,cost_per_station ($),track_mile (mi),rail_track_cost ($/mi),infrastructure_O&M_cost ($/year)
battery,north_central,net_zero_2050,population_shift,2040,43,460833.7237,16525,1500000,455000000
battery,central,net_zero_2050,population_shift,2040,43,460833.7237,14161,1500000,455000000
battery,texas,net_zero_2050,population_shift,2040,42,460833.7237,17152,1500000,455000000
battery,north_west,net_zero_2050,population_shift,2040,38,460833.7237,16449,1500000,455000000
battery,south_west,net_zero_2050,population_shift,2040,49,460833.7237,16020,1500000,455000000
battery,california,net_zero_2050,population_shift,2040,44,460833.7237,16573,1500000,455000000
battery,north_east,net_zero_2050,increase_maritime,2040,50,460833.7237,16457,1500000,455000000
battery,middle_atlantic,net_zero_2050,increase_maritime,2040,42,460833.7237,12519,1500000,455000000
battery,south_east,net_zero_2050,increase_maritime,2040,55,460833.7237,17535,1500000,455000000
battery,north_central,net_zero_2050,increase_maritime,2040,42,460833.7237,16061,1500000,455000000
battery,central,net_zero_2050,increase_maritime,2040,44,460833.7237,13441,1500000,455000000
battery,texas,net_zero_2050,increase_maritime,2040,43,460833.7237,15205,1500000,455000000
battery,north_west,net_zero_2050,increase_maritime,2040,44,460833.7237,17488,1500000,455000000
battery,south_west,net_zero_2050,increase_maritime,2040,38,460833.7237,18510,1500000,455000000
battery,california,net_zero_2050,increase_maritime,2040,52,460833.7237,13006,1500000,455000000
catenary,north_east,business_as_usual,business_as_usual,2040,42,460833.7237,12751,1500000,455000000
catenary,middle_atlantic,business_as_usual,business_as_usual,2040,43,460833.7237,13144,1500000,455000000
catenary,south_east,business_as_usual,business_as_usual,2040,47,460833.7237,18079,1500000,455000000
catenary,north_central,business_as_usual,business_as_usual,2040,51,460833.7237,14685,1500000,455000000
catenary,central,business_as_usual,business_as_usual,2040,56,460833.7237,16621,1500000,455000000
catenary,texas,business_as_usual,business_as_usual,2040,40,460833.7237,14442,1500000,455000000
catenary,north_west,business_as_usual,business_as_usual,2040,40,460833.7237,18548,1500000,455000000
catenary,south_west,business_as_usual,business_as_usual,2040,48,460833.7237,13087,1500000,455000000
catenary,california,business_as_usual,business_as_usual,2040,42,460833.7237,15487,1500000,455000000
catenary,north_east,business_as_usual,agricultual_production_shift,2040,56,460833.7237,16786,1500000,455000000
catenary,middle_atlantic,business_as_usual,agricultual_production_shift,2040,55,460833.7237,14863,1500000,455000000
catenary,south_east,business_as_usual,agricultual_production_shift,2040,48,460833.7237,17725,1500000,455000000
catenary,north_central,business_as_usual,agricultual_production_shift,2040,42,460833.7237,16054,1500000,455000000
catenary,central,business_as_usual,agricultual_production_shift,2040,39,460833.7237,14651,1500000,455000000
catenary,texas,business_as_usual,agricultual_production_shift,2040,53,460833.7237,14381,1500000,455000000
catenary,north_west,business_as_usual,agricultual_production_shift,2040,53,460833.7237,17968,1500000,455000000
catenary,south_west,business_as_usual,agricultual_production_shift,2040,46,460833.7237,18241,1500000,455000000
catenary,california,business_as_usual,agricultual_production_shift,2040,53,460833.7237,14563,1500000,455000000
catenary,north_east,business_as_usual,decrease_agricultual_production,2040,39,460833.7237,18304,1500000,455000000
catenary,middle_atlantic,business_as_usual,decrease_agricultual_production,2040,47,460833.7237,15475,1500000,455000000
catenary,south_east,business_as_usual,decrease_agricultual_production,2040,49,460833.7237,16144,1500000,455000000
catenary,north_central,business_as_usual,decrease_agricultual_production,2040,39,460833.7237,17389,1500000,455000000
catenary,central,business_as_usual,decrease_agricultual_production,2040,53,460833.7237,15508,1500000,455000000
catenary,texas,business_as_usual,decrease_agricultual_production,2040,43,460833.7237,13650,1500000,455000000
catenary,north_west,business_as_usual,decrease_agricultual_production,2040,56,460833.7237,17880,1500000,455000000
catenary,south_west,business_as_usual,decrease_agricultual_production,2040,50,460833.7237,13028,1500000,455000000
catenary,california,business_as_usual,decrease_agricultual_production,2040,55,460833.7237,18404,1500000,455000000
catenary,north_east,business_as_usual,population_shift,2040,54,460833.7237,14591,1500000,455000000
catenary,middle_atlantic,business_as_usual,population_shift,2040,40,460833.7237,13567,1500000,455000000
catenary,south_east,business_as_usual,population_shift,2040,50,460833.7237,13938,1500000,455000000
catenary,north_central,business_as_usual,population_shift,2040,42,460833.7237,14926,1500000,455000000
catenary,central,business_as_usual,population_shift,2040,52,460833.7237,14258,1500000,455000000
catenary,texas,business_as_usual,population_shift,2040,45,460833.7237,14241,1500000,455000000
catenary,north_west,business_as_usual,population_shift,2040,50,460833.7237,17268,1500000,455000000
catenary,south_west,business_as_usual,population_shift,2040,50,460833.7237,15312,1500000,455000000
catenary,california,business_as_usual,population_shift,2040,46,460833.7237,13934,1500000,455000000
catenary,north_east,business_as_usual,increase_maritime,2040,45,460833.7237,15910,1500000,455000000
catenary,middle_atlantic,business_as_usual,increase_maritime,2040,49,460833.7237,14024,1500000,455000000
catenary,south_east,business_as_usual,increase_maritime,2040,50,460833.7237,13176,1500000,455000000
catenary,north_central,business_as_usual,increase_maritime,2040,45,460833.7237,17673,1500000,455000000
catenary,central,business_as_usual,increase_maritime,2040,46,460833.7237,13878,1500000,455000000
catenary,texas,business_as_usual,increase_maritime,2040,54,460833.7237,15812,1500000,455000000
catenary,north_west,business_as_usual,increase_maritime,2040,55,460833.7237,16630,1500000,455000000
catenary,south_west,business_as_usual,increase_maritime,2040,51,460833.7237,17438,1500000,455000000
catenary,california,business_as_usual,increase_maritime,2040,55,460833.7237,17952,1500000,455000000
catenary,north_east,50%_reduction_2050,business_as_usual,2040,40,460833.7237,13288,1500000,455000000
catenary,middle_atlantic,50%_reduction_2050,business_as_usual,2040,51,460833.7237,17621,1500000,455000000
catenary,south_east,50%_reduction_2050,business_as_usual,2040,42,460833.7237,15370,1500000,455000000
catenary,north_central,50%_reduction_2050,business_as_usual,2040,45,460833.7237,17875,1500000,455000000
catenary,central,50%_reduction_2050,business_as_usual,2040,40,460833.7237,13930,1500000,455000000
catenary,texas,50%_reduction_2050,business_as_usual,2040,48,460833.7237,16092,1500000,455000000
catenary,north_west,50%_reduction_2050,business_as_usual,2040,38,460833.7237,13800,1500000,455000000
catenary,south_west,50%_reduction_2050,business_as_usual,2040,41,460833.7237,13587,1500000,455000000
catenary,california,50%_reduction_2050,business_as_usual,2040,45,460833.7237,16348,1500000,455000000
catenary,north_east,50%_reduction_2050,agricultual_production_shift,2040,49,460833.7237,12936,1500000,455000000
catenary,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2040,39,460833.7237,13442,1500000,455000000
catenary,south_east,50%_reduction_2050,agricultual_production_shift,2040,45,460833.7237,17628,1500000,455000000
catenary,north_central,50%_reduction_2050,agricultual_production_shift,2040,56,460833.7237,15069,1500000,455000000
catenary,central,50%_reduction_2050,agricultual_production_shift,2040,38,460833.7237,18202,1500000,455000000
catenary,texas,50%_reduction_2050,agricultual_production_shift,2040,55,460833.7237,17562,1500000,455000000
catenary,north_west,50%_reduction_2050,agricultual_production_shift,2040,45,460833.7237,14920,1500000,455000000
catenary,south_west,50%_reduction_2050,agricultual_production_shift,2040,50,460833.7237,17772,1500000,455000000
catenary,california,50%_reduction_2050,agricultual_production_shift,2040,43,460833.7237,17896,1500000,455000000
catenary,north_east,50%_reduction_2050,decrease_agricultual_production,2040,41,460833.7237,13485,1500000,455000000
catenary,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2040,46,460833.7237,16812,1500000,455000000
catenary,south_east,50%_reduction_2050,decrease_agricultual_production,2040,51,460833.7237,17616,1500000,455000000
catenary,north_central,50%_reduction_2050,decrease_agricultual_production,2040,39,460833.7237,17783,1500000,455000000
catenary,central,50%_reduction_2050,decrease_agricultual_production,2040,51,460833.7237,15958,1500000,455000000
catenary,texas,50%_reduction_2050,decrease_agricultual_production,2040,41,460833.7237,12469,1500000,455000000
catenary,north_west,50%_reduction_2050,decrease_agricultual_production,2040,50,460833.7237,12966,1500000,455000000
catenary,south_west,50%_reduction_2050,decrease_agricultual_production,2040,50,460833.7237,16845,1500000,455000000
catenary,california,50%_reduction_2050,decrease_agricultual_production,2040,40,460833.7237,15209,1500000,455000000
catenary,north_east,50%_reduction_2050,population_shift,2040,42,460833.7237,15795,1500000,455000000
catenary,middle_atlantic,50%_reduction_2050,population_shift,2040,47,460833.7237,16647,1500000,455000000
catenary,south_east,50%_reduction_2050,population_shift,2040,49,460833.7237,15180,1500000,455000000
catenary,north_central,50%_reduction_2050,population_shift,2040,49,460833.7237,16087,1500000,455000000
catenary,central,50%_reduction_2050,population_shift,2040,56,460833.7237,12647,1500000,455000000
catenary,texas,50%_reduction_2050,population_shift,2040,49,460833.7237,16812,1500000,455000000
catenary,north_west,50%_reduction_2050,population_shift,2040,54,460833.7237,17528,1500000,455000000
catenary,south_west,50%_reduction_2050,population_shift,2040,48,460833.7237,17882,1500000,455000000
catenary,california,50%_reduction_2050,population_shift,2040,40,460833.7237,15115,1500000,455000000
catenary,north_east,50%_reduction_2050,increase_maritime,2040,52,460833.7237,14824,1500000,455000000
catenary,middle_atlantic,50%_reduction_2050,increase_maritime,2040,50,460833.7237,13931,1500000,455000000
catenary,south_east,50%_reduction_2050,increase_maritime,2040,44,460833.7237,17698,1500000,455000000
catenary,north_central,50%_reduction_2050,increase_maritime,2040,46,460833.7237,16809,1500000,455000000
catenary,central,50%_reduction_2050,increase_maritime,2040,56,460833.7237,13828,1500000,455000000
catenary,texas,50%_reduction_2050,increase_maritime,2040,49,460833.7237,14997,1500000,455000000
catenary,north_west,50%_reduction_2050,increase_maritime,2040,49,460833.7237,17019,1500000,455000000
catenary,south_west,50%_reduction_2050,increase_maritime,2040,51,460833.7237,13072,1500000,455000000
catenary,california,50%_reduction_2050,increase_maritime,2040,54,460833.7237,18546,1500000,455000000
catenary,north_east,net_zero_2050,business_as_usual,2040,49,460833.7237,14333,1500000,455000000
catenary,middle_atlantic,net_zero_2050,business_as_usual,2040,54,460833.7237,17896,1500000,455000000
catenary,south_east,net_zero_2050,business_as_usual,2040,53,460833.7237,12840,1500000,455000000
catenary,north_central,net_zero_2050,business_as_usual,2040,38,460833.7237,15189,1500000,455000000
catenary,central,net_zero_2050,business_as_usual,2040,43,460833.7237,13574,1500000,455000000
catenary,texas,net_zero_2050,business_as_usual,2040,40,460833.7237,14921,1500000,455000000
catenary,north_west,net_zero_2050,business_as_usual,2040,46,460833.7237,12946,1500000,455000000
catenary,south_west,net_zero_2050,business_as_usual,2040,43,460833.7237,12799,1500000,455000000
catenary,california,net_zero_2050,business_as_usual,2040,44,460833.7237,12944,1500000,455000000
catenary,north_east,net_zero_2050,agricultual_production_shift,2040,54,460833.7237,16037,1500000,455000000
catenary,middle_atlantic,net_zero_2050,agricultual_production_shift,2040,54,460833.7237,13816,1500000,455000000
catenary,south_east,net_zero_2050,agricultual_production_shift,2040,49,460833.7237,15158,1500000,455000000
catenary,north_central,net_zero_2050,agricultual_production_shift,2040,52,460833.7237,15077,1500000,455000000
catenary,central,net_zero_2050,agricultual_production_shift,2040,47,460833.7237,16765,1500000,455000000
catenary,texas,net_zero_2050,agricultual_production_shift,2040,41,460833.7237,17707,1500000,455000000
catenary,north_west,net_zero_2050,agricultual_production_shift,2040,43,460833.7237,17144,1500000,455000000
catenary,south_west,net_zero_2050,agricultual_production_shift,2040,43,460833.7237,15693,1500000,455000000
catenary,california,net_zero_2050,agricultual_production_shift,2040,47,460833.7237,18278,1500000,455000000
catenary,north_east,net_zero_2050,decrease_agricultual_production,2040,42,460833.7237,12705,1500000,455000000
catenary,middle_atlantic,net_zero_2050,decrease_agricultual_production,2040,43,460833.7237,14292,1500000,455000000
catenary,south_east,net_zero_2050,decrease_agricultual_production,2040,48,460833.7237,17244,1500000,455000000
catenary,north_central,net_zero_2050,decrease_agricultual_production,2040,52,460833.7237,17880,1500000,455000000
catenary,central,net_zero_2050,decrease_agricultual_production,2040,47,460833.7237,13747,1500000,455000000
catenary,texas,net_zero_2050,decrease_agricultual_production,2040,55,460833.7237,16326,1500000,455000000
catenary,north_west,net_zero_2050,decrease_agricultual_production,2040,49,460833.7237,15537,1500000,455000000
catenary,south_west,net_zero_2050,decrease_agricultual_production,2040,38,460833.7237,18501,1500000,455000000
catenary,california,net_zero_2050,decrease_agricultual_production,2040,49,460833.7237,16910,1500000,455000000
catenary,north_east,net_zero_2050,population_shift,2040,50,460833.7237,12862,1500000,455000000
catenary,middle_atlantic,net_zero_2050,population_shift,2040,56,460833.7237,17506,1500000,455000000
catenary,south_east,net_zero_2050,population_shift,2040,42,460833.7237,15277,1500000,455000000
catenary,north_central,net_zero_2050,population_shift,2040,45,460833.7237,12514,1500000,455000000
