technology,region,energy_system_scenario,freight_demand_scenario,year,energy_consumption,energy_unit,upstream_CO2_emission_factor,downstream_CO2_emission_factor,CO2_emission_factor_unit,upstream_CH4_emission_factor,downstream_CH4_emission_factor,CH4_emission_factor_unit
diesel,middle_atlantic,net_zero_2050,population_shift,2040,401687368,gallon,1.674,11.8834,kgCO2/gallon,0.01173634,0.000871297,kgCH4/gallon
diesel,south_east,net_zero_2050,population_shift,2040,338538268,gallon,1.412,11.2364,kgCO2/gallon,0.01469029,0.000831334,kgCH4/gallon
diesel,north_central,net_zero_2050,population_shift,2040,331205481,gallon,1.882,10.5038,kgCO2/gallon,0.01198778,0.000829234,kgCH4/gallon
diesel,central,net_zero_2050,population_shift,2040,309990774,gallon,1.497,9.6415,kgCO2/gallon,0.01254368,0.0007895,kgCH4/gallon
diesel,texas,net_zero_2050,population_shift,2040,356934290,gallon,1.425,9.6007,kgCO2/gallon,0.01260301,0.001045594,kgCH4/gallon
diesel,north_west,net_zero_2050,population_shift,2040,404355758,gallon,1.526,8.2804,kgCO2/gallon,0.01676957,0.000936825,kgCH4/gallon
diesel,south_west,net_zero_2050,population_shift,2040,308636173,gallon,1.594,8.7152,kgCO2/gallon,0.01398348,0.000885739,kgCH4/gallon
diesel,california,net_zero_2050,population_shift,2040,306375180,gallon,1.684,8.1381,kgCO2/gallon,0.01362626,0.00087639,kgCH4/gallon
diesel,north_east,net_zero_2050,increase_maritime,2040,371344276,gallon,1.73,9.5044,kgCO2/gallon,0.01207092,0.00084194,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,increase_maritime,2040,337191583,gallon,1.332,9.5072,kgCO2/gallon,0.01385313,0.000881604,kgCH4/gallon
diesel,south_east,net_zero_2050,increase_maritime,2040,343175113,gallon,1.359,10.8851,kgCO2/gallon,0.01155006,0.000949967,kgCH4/gallon
diesel,north_central,net_zero_2050,increase_maritime,2040,428956035,gallon,1.874,11.7617,kgCO2/gallon,0.01418944,0.001005261,kgCH4/gallon
diesel,central,net_zero_2050,increase_maritime,2040,320089377,gallon,1.412,8.43,kgCO2/gallon,0.0144004,0.000892794,kgCH4/gallon
diesel,texas,net_zero_2050,increase_maritime,2040,439156237,gallon,1.605,10.2284,kgCO2/gallon,0.01148275,0.000958271,kgCH4/gallon
diesel,north_west,net_zero_2050,increase_maritime,2040,310438907,gallon,1.918,11.3594,kgCO2/gallon,0.01224927,0.001020437,kgCH4/gallon
diesel,south_west,net_zero_2050,increase_maritime,2040,315932567,gallon,1.678,11.6288,kgCO2/gallon,0.01574708,0.000714106,kgCH4/gallon
diesel,california,net_zero_2050,increase_maritime,2040,348480003,gallon,1.65,9.7562,kgCO2/gallon,0.0127863,0.000949286,kgCH4/gallon
biodiesel,north_east,business_as_usual,business_as_usual,2040,334418871,gallon,2.3035,11.3211,kgCO2/gallon,0.0032,0.000882568,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,business_as_usual,2040,483255527,gallon,2.8248,10.7729,kgCO2/gallon,0.0047,0.000967027,kgCH4/gallon
biodiesel,south_east,business_as_usual,business_as_usual,2040,378443291,gallon,2.1254,11.412,kgCO2/gallon,0.0032,0.000755344,kgCH4/gallon
biodiesel,north_central,business_as_usual,business_as_usual,2040,406322766,gallon,2.0315,8.9165,kgCO2/gallon,0.0033,0.000991725,kgCH4/gallon
biodiesel,central,business_as_usual,business_as_usual,2040,422190086,gallon,2.6213,11.1357,kgCO2/gallon,0.0038,0.000740656,kgCH4/gallon
biodiesel,texas,business_as_usual,business_as_usual,2040,416209699,gallon,2.2284,10.551,kgCO2/gallon,0.0038,0.00077188,kgCH4/gallon
biodiesel,north_west,business_as_usual,business_as_usual,2040,350572804,gallon,2.4035,11.1192,kgCO2/gallon,0.0046,0.001050946,kgCH4/gallon
biodiesel,south_west,business_as_usual,business_as_usual,2040,428853189,gallon,1.9854,11.83,kgCO2/gallon,0.0039,0.000958752,kgCH4/gallon
biodiesel,california,business_as_usual,business_as_usual,2040,348096107,gallon,2.4748,9.8431,kgCO2/gallon,0.0038,0.000862277,kgCH4/gallon
biodiesel,north_east,business_as_usual,agricultual_production_shift,2040,385292963,gallon,2.6556,10.714,kgCO2/gallon,0.004,0.000727052,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,agricultual_production_shift,2040,352854253,gallon,2.2533,10.9602,kgCO2/gallon,0.0042,0.00073588,kgCH4/gallon
biodiesel,south_east,business_as_usual,agricultual_production_shift,2040,409175232,gallon,2.1368,10.9455,kgCO2/gallon,0.004,0.00105471,kgCH4/gallon
biodiesel,north_central,business_as_usual,agricultual_production_shift,2040,457912194,gallon,2.8443,11.9379,kgCO2/gallon,0.0046,0.000760339,kgCH4/gallon
biodiesel,central,business_as_usual,agricultual_production_shift,2040,394569413,gallon,2.6632,10.9625,kgCO2/gallon,0.0045,0.000764552,kgCH4/gallon
biodiesel,texas,business_as_usual,agricultual_production_shift,2040,481804727,gallon,2.6831,11.9181,kgCO2/gallon,0.0043,0.001057689,kgCH4/gallon
biodiesel,north_west,business_as_usual,agricultual_production_shift,2040,442060852,gallon,2.5718,10.3105,kgCO2/gallon,0.0044,0.000735613,kgCH4/gallon
biodiesel,south_west,business_as_usual,agricultual_production_shift,2040,477457161,gallon,1.9905,10.5887,kgCO2/gallon,0.0038,0.000899345,kgCH4/gallon
biodiesel,california,business_as_usual,agricultual_production_shift,2040,390522814,gallon,2.4592,8.1253,kgCO2/gallon,0.0045,0.000914316,kgCH4/gallon
biodiesel,north_east,business_as_usual,decrease_agricultual_production,2040,448596630,gallon,1.9647,11.0199,kgCO2/gallon,0.0041,0.00101327,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2040,417280127,gallon,2.4928,9.6549,kgCO2/gallon,0.004,0.00076152,kgCH4/gallon
biodiesel,south_east,business_as_usual,decrease_agricultual_production,2040,447596518,gallon,2.1397,10.7178,kgCO2/gallon,0.0037,0.000943015,kgCH4/gallon
biodiesel,north_central,business_as_usual,decrease_agricultual_production,2040,485535684,gallon,2.2931,9.3634,kgCO2/gallon,0.0038,0.000778714,kgCH4/gallon
biodiesel,central,business_as_usual,decrease_agricultual_production,2040,398688023,gallon,2.5559,9.5626,kgCO2/gallon,0.004,0.000783449,kgCH4/gallon
biodiesel,texas,business_as_usual,decrease_agricultual_production,2040,356160647,gallon,2.1727,11.0479,kgCO2/gallon,0.0039,0.000852649,kgCH4/gallon
biodiesel,north_west,business_as_usual,decrease_agricultual_production,2040,375075367,gallon,2.4497,9.791,kgCO2/gallon,0.0046,0.000775643,kgCH4/gallon
biodiesel,south_west,business_as_usual,decrease_agricultual_production,2040,454954232,gallon,1.973,10.06,kgCO2/gallon,0.0047,0.001000754,kgCH4/gallon
biodiesel,california,business_as_usual,decrease_agricultual_production,2040,433541353,gallon,2.1967,11.7365,kgCO2/gallon,0.0045,0.000718808,kgCH4/gallon
biodiesel,north_east,business_as_usual,population_shift,2040,350641870,gallon,2.6815,8.5584,kgCO2/gallon,0.0046,0.000715847,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,population_shift,2040,468905563,gallon,2.1993,11.8893,kgCO2/gallon,0.004,0.000749322,kgCH4/gallon
biodiesel,south_east,business_as_usual,population_shift,2040,330362180,gallon,1.947,11.7738,kgCO2/gallon,0.0039,0.000864348,kgCH4/gallon
biodiesel,north_central,business_as_usual,population_shift,2040,407554594,gallon,2.6045,8.2452,kgCO2/gallon,0.0044,0.001000756,kgCH4/gallon
biodiesel,central,business_as_usual,population_shift,2040,380274635,gallon,2.1814,8.3552,kgCO2/gallon,0.0033,0.000904908,kgCH4/gallon
biodiesel,texas,business_as_usual,population_shift,2040,376868686,gallon,2.1303,10.7664,kgCO2/gallon,0.004,0.000904845,kgCH4/gallon
biodiesel,north_west,business_as_usual,population_shift,2040,382853401,gallon,2.6164,9.0285,kgCO2/gallon,0.0033,0.000829334,kgCH4/gallon
biodiesel,south_west,business_as_usual,population_shift,2040,393408313,gallon,2.346,8.5629,kgCO2/gallon,0.0042,0.000778486,kgCH4/gallon
biodiesel,california,business_as_usual,population_shift,2040,374411643,gallon,2.6865,8.8207,kgCO2/gallon,0.0032,0.00079132,kgCH4/gallon
biodiesel,north_east,business_as_usual,increase_maritime,2040,374112578,gallon,2.6173,12.0377,kgCO2/gallon,0.0047,0.000843113,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,increase_maritime,2040,342720665,gallon,2.3893,9.8075,kgCO2/gallon,0.0032,0.000921992,kgCH4/gallon
biodiesel,south_east,business_as_usual,increase_maritime,2040,423928091,gallon,1.9482,11.0385,kgCO2/gallon,0.0045,0.000771949,kgCH4/gallon
biodiesel,north_central,business_as_usual,increase_maritime,2040,476850385,gallon,2.1258,9.0887,kgCO2/gallon,0.0045,0.00087482,kgCH4/gallon
biodiesel,central,business_as_usual,increase_maritime,2040,474093145,gallon,2.2778,10.5734,kgCO2/gallon,0.0032,0.000836565,kgCH4/gallon
biodiesel,texas,business_as_usual,increase_maritime,2040,490253244,gallon,2.0178,10.4167,kgCO2/gallon,0.0041,0.000907969,kgCH4/gallon
biodiesel,north_west,business_as_usual,increase_maritime,2040,377357936,gallon,2.6096,11.6442,kgCO2/gallon,0.0037,0.000983905,kgCH4/gallon
biodiesel,south_west,business_as_usual,increase_maritime,2040,472765490,gallon,1.9528,11.0073,kgCO2/gallon,0.0034,0.000733439,kgCH4/gallon
biodiesel,california,business_as_usual,increase_maritime,2040,342448515,gallon,2.4365,9.4714,kgCO2/gallon,0.0041,0.000721668,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,business_as_usual,2040,423875492,gallon,2.6553,9.7985,kgCO2/gallon,0.0034,0.000822236,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2040,373914866,gallon,2.75,9.5575,kgCO2/gallon,0.004,0.00080377,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,business_as_usual,2040,389941309,gallon,2.5211,10.0209,kgCO2/gallon,0.0041,0.000894231,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,business_as_usual,2040,412428559,gallon,2.4304,10.4306,kgCO2/gallon,0.0041,0.001008603,kgCH4/gallon
biodiesel,central,50%_reduction_2050,business_as_usual,2040,420008943,gallon,2.1173,8.8277,kgCO2/gallon,0.0046,0.000819663,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,business_as_usual,2040,445127697,gallon,2.1822,10.8296,kgCO2/gallon,0.0045,0.000713849,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,business_as_usual,2040,387937040,gallon,1.9868,8.7575,kgCO2/gallon,0.0045,0.001027414,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,business_as_usual,2040,435406734,gallon,2.025,9.0185,kgCO2/gallon,0.0043,0.00079882,kgCH4/gallon
biodiesel,california,50%_reduction_2050,business_as_usual,2040,403960646,gallon,1.9148,8.6118,kgCO2/gallon,0.0032,0.000837777,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,agricultual_production_shift,2040,364816555,gallon,2.3278,11.9749,kgCO2/gallon,0.004,0.000818911,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2040,338106136,gallon,2.7298,9.2901,kgCO2/gallon,0.0033,0.000858727,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,agricultual_production_shift,2040,360136825,gallon,1.9312,11.253,kgCO2/gallon,0.0034,0.000885223,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,agricultual_production_shift,2040,349605604,gallon,2.2485,9.2327,kgCO2/gallon,0.0045,0.000713869,kgCH4/gallon
biodiesel,central,50%_reduction_2050,agricultual_production_shift,2040,375736412,gallon,2.8016,9.1427,kgCO2/gallon,0.0038,0.000844576,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,agricultual_production_shift,2040,437151182,gallon,2.2242,9.4431,kgCO2/gallon,0.0036,0.000786183,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,agricultual_production_shift,2040,407234698,gallon,2.1777,11.3816,kgCO2/gallon,0.0038,0.000761337,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,agricultual_production_shift,2040,397856763,gallon,2.8109,11.3898,kgCO2/gallon,0.0044,0.000889573,kgCH4/gallon
biodiesel,california,50%_reduction_2050,agricultual_production_shift,2040,480018964,gallon,2.0097,8.8637,kgCO2/gallon,0.0034,0.000958518,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,decrease_agricultual_production,2040,455575471,gallon,2.0625,9.5184,kgCO2/gallon,0.0041,0.000738469,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2040,343412884,gallon,2.6298,10.725,kgCO2/gallon,0.0037,0.00076719,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,decrease_agricultual_production,2040,330734517,gallon,2.1112,11.7827,kgCO2/gallon,0.0044,0.000813062,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,decrease_agricultual_production,2040,369538842,gallon,2.5014,8.6582,kgCO2/gallon,0.0038,0.000975209,kgCH4/gallon
biodiesel,central,50%_reduction_2050,decrease_agricultual_production,2040,427502241,gallon,2.0891,10.559,kgCO2/gallon,0.004,0.000954518,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,decrease_agricultual_production,2040,477137934,gallon,2.1346,10.8253,kgCO2/gallon,0.0043,0.000780408,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,decrease_agricultual_production,2040,449079691,gallon,2.6455,11.768,kgCO2/gallon,0.0037,0.001025665,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,decrease_agricultual_production,2040,453222798,gallon,2.0501,9.8486,kgCO2/gallon,0.0047,0.000770249,kgCH4/gallon
biodiesel,california,50%_reduction_2050,decrease_agricultual_production,2040,403921858,gallon,2.0133,8.9361,kgCO2/gallon,0.0042,0.000973701,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,population_shift,2040,491988247,gallon,2.2076,11.1292,kgCO2/gallon,0.0047,0.000736871,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,population_shift,2040,358933856,gallon,2.1579,11.1334,kgCO2/gallon,0.0034,0.00097672,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,population_shift,2040,362549857,gallon,2.5024,9.2538,kgCO2/gallon,0.0035,0.000862998,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,population_shift,2040,465467140,gallon,2.8329,9.7238,kgCO2/gallon,0.0041,0.001020562,kgCH4/gallon
biodiesel,central,50%_reduction_2050,population_shift,2040,459598935,gallon,2.3128,9.0267,kgCO2/gallon,0.0045,0.000849885,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,population_shift,2040,403474602,gallon,2.3982,12.0274,kgCO2/gallon,0.0036,0.000739084,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,population_shift,2040,439708969,gallon,2.5146,10.8465,kgCO2/gallon,0.0047,0.000856475,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,population_shift,2040,398636233,gallon,2.4024,11.9451,kgCO2/gallon,0.0036,0.001026175,kgCH4/gallon
biodiesel,california,50%_reduction_2050,population_shift,2040,421576702,gallon,1.9504,8.946,kgCO2/gallon,0.0047,0.00077286,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,increase_maritime,2040,331159905,gallon,2.835,8.4506,kgCO2/gallon,0.0045,0.000973734,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,increase_maritime,2040,370002758,gallon,2.7887,10.311,kgCO2/gallon,0.0039,0.000929066,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,increase_maritime,2040,465143878,gallon,2.6574,9.4022,kgCO2/gallon,0.0038,0.000871291,kgCH4/gallon
biodiesel,north_central,50%_reduction_2050,increase_maritime,2040,468292774,gallon,2.6724,8.6908,kgCO2/gallon,0.0033,0.000936147,kgCH4/gallon
biodiesel,central,50%_reduction_2050,increase_maritime,2040,402686640,gallon,2.0276,10.1337,kgCO2/gallon,0.0037,0.000992756,kgCH4/gallon
biodiesel,texas,50%_reduction_2050,increase_maritime,2040,418958848,gallon,1.9923,11.9601,kgCO2/gallon,0.0037,0.000851683,kgCH4/gallon
biodiesel,north_west,50%_reduction_2050,increase_maritime,2040,341429898,gallon,2.0967,8.5347,kgCO2/gallon,0.0038,0.00072413,kgCH4/gallon
biodiesel,south_west,50%_reduction_2050,increase_maritime,2040,466843593,gallon,2.6128,11.9921,kgCO2/gallon,0.0044,0.000846903,kgCH4/gallon
biodiesel,california,50%_reduction_2050,increase_maritime,2040,435608478,gallon,2.7328,10.4379,kgCO2/gallon,0.0045,0.000888335,kgCH4/gallon
biodiesel,north_east,net_zero_2050,business_as_usual,2040,418610851,gallon,2.0473,11.4213,kgCO2/gallon,0.0033,0.000882268,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,business_as_usual,2040,371616573,gallon,2.5846,10.972,kgCO2/gallon,0.0047,0.000959943,kgCH4/gallon
biodiesel,south_east,net_zero_2050,business_as_usual,2040,351841377,gallon,2.416,11.7169,kgCO2/gallon,0.0041,0.000723102,kgCH4/gallon
biodiesel,north_central,net_zero_2050,business_as_usual,2040,358841999,gallon,2.5821,11.5055,kgCO2/gallon,0.0047,0.000965362,kgCH4/gallon
biodiesel,central,net_zero_2050,business_as_usual,2040,469054509,gallon,2.6696,9.8043,kgCO2/gallon,0.0042,0.000903234,kgCH4/gallon
biodiesel,texas,net_zero_2050,business_as_usual,2040,459129200,gallon,1.9851,11.2948,kgCO2/gallon,0.0034,0.000817251,kgCH4/gallon
biodiesel,north_west,net_zero_2050,business_as_usual,2040,449639687,gallon,2.7466,10.0746,kgCO2/gallon,0.0042,0.000905047,kgCH4/gallon
biodiesel,south_west,net_zero_2050,business_as_usual,2040,392988717,gallon,2.5531,9.3584,kgCO2/gallon,0.0043,0.00094352,kgCH4/gallon
biodiesel,california,net_zero_2050,business_as_usual,2040,376414015,gallon,2.0963,8.6027,kgCO2/gallon,0.0046,0.000882176,kgCH4/gallon
biodiesel,north_east,net_zero_2050,agricultual_production_shift,2040,405375903,gallon,2.3464,8.5868,kgCO2/gallon,0.0034,0.000903486,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2040,456066629,gallon,2.2483,11.6273,kgCO2/gallon,0.0044,0.000716443,kgCH4/gallon
biodiesel,south_east,net_zero_2050,agricultual_production_shift,2040,348074834,gallon,2.7531,10.1316,kgCO2/gallon,0.0042,0.000766026,kgCH4/gallon
biodiesel,north_central,net_zero_2050,agricultual_production_shift,2040,436488092,gallon,2.2144,8.3763,kgCO2/gallon,0.0045,0.000985449,kgCH4/gallon
biodiesel,central,net_zero_2050,agricultual_production_shift,2040,432309559,gallon,2.0661,8.6022,kgCO2/gallon,0.0045,0.000896085,kgCH4/gallon
biodiesel,texas,net_zero_2050,agricultual_production_shift,2040,480442503,gallon,2.6613,10.5958,kgCO2/gallon,0.0045,0.001010242,kgCH4/gallon
biodiesel,north_west,net_zero_2050,agricultual_production_shift,2040,376408939,gallon,2.421,10.8104,kgCO2/gallon,0.0036,0.00099624,kgCH4/gallon
biodiesel,south_west,net_zero_2050,agricultual_production_shift,2040,491714508,gallon,2.658,10.337,kgCO2/gallon,0.0035,0.000760082,kgCH4/gallon
biodiesel,california,net_zero_2050,agricultual_production_shift,2040,491995526,gallon,2.7381,11.865,kgCO2/gallon,0.0032,0.000987181,kgCH4/gallon
biodiesel,north_east,net_zero_2050,decrease_agricultual_production,2040,426239320,gallon,2.4658,9.9753,kgCO2/gallon,0.0033,0.000759086,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2040,440826221,gallon,2.0346,10.4699,kgCO2/gallon,0.0044,0.000823964,kgCH4/gallon
biodiesel,south_east,net_zero_2050,decrease_agricultual_production,2040,462147620,gallon,2.5144,9.9622,kgCO2/gallon,0.0047,0.000831425,kgCH4/gallon
biodiesel,north_central,net_zero_2050,decrease_agricultual_production,2040,490135650,gallon,2.2385,10.2815,kgCO2/gallon,0.0046,0.00084708,kgCH4/gallon
biodiesel,central,net_zero_2050,decrease_agricultual_production,2040,476994771,gallon,2.7407,11.8608,kgCO2/gallon,0.0038,0.000851266,kgCH4/gallon
biodiesel,texas,net_zero_2050,decrease_agricultual_production,2040,416248870,gallon,2.3231,12.0086,kgCO2/gallon,0.0033,0.000937091,kgCH4/gallon
biodiesel,north_west,net_zero_2050,decrease_agricultual_production,2040,335072264,gallon,2.0898,9.8403,kgCO2/gallon,0.0038,0.000744575,kgCH4/gallon
biodiesel,south_west,net_zero_2050,decrease_agricultual_production,2040,439961798,gallon,2.0464,10.2687,kgCO2/gallon,0.0044,0.000933233,kgCH4/gallon
biodiesel,california,net_zero_2050,decrease_agricultual_production,2040,356252241,gallon,2.5974,9.5612,kgCO2/gallon,0.0043,0.000774594,kgCH4/gallon
biodiesel,north_east,net_zero_2050,population_shift,2040,426323928,gallon,2.0122,9.6054,kgCO2/gallon,0.0032,0.000982171,kgCH4/gallon
biodiesel,middle_atlantic,net_zero_2050,population_shift,2040,385221263,gallon,1.9676,10.4364,kgCO2/gallon,0.0046,0.000944067,kgCH4/gallon
biodiesel,south_east,net_zero_2050,population_shift,2040,451240603,gallon,2.4947,11.204,kgCO2/gallon,0.004,0.000764407,kgCH4/gallon
biodiesel,north_central,net_zero_2050,population_shift,2040,362093883,gallon,2.7395,11.2597,kgCO2/gallon,0.0036,0.001009809,kgCH4/gallon
biodiesel,central,net_zero_2050,population_shift,2040,459506540,gallon,2.1217,11.9268,kgCO2/gallon,0.0039,0.000725524,kgCH4/gallon
